TransactionID,CustomerID,CustomerName,Email,PhoneNumber,Address,City,State,ZipCode,Country,RegistrationDate,ProductID,Category,BrandName,Price,StockQuantity,Purchase Quantity,Discount,TotalAmount,DateOfPurchase,PaymentMethod,ReviewDate,Rating,ReviewTitle,ReviewText
763,109,Christopher Cooper,nwalton@lane.com,5899139093,695 Jesse Tunnel Suite 502,Michaelachester,NM,6938,USA,2/1/2025,1008,Accessory,UrbanGoods,585.37,159,2,36.2,1134.54,2/1/2026,Bank Transfer,3/4/2026,1,Good,Not satisfied with the product.
764,102,Francisco Frazier,bhuerta@gmail.com,5846434421,582 Pearson Island Suite 325,Kevinberg,NC,98688,USA,2/2/2025,1009,Smartphone,Luxora,503.29,23,4,30.48,1982.68,2/2/2026,Bank Transfer,3/5/2026,2,Poor,Terrible experience.
765,189,Emily Wilson,jonesdavid@yahoo.com,6219847455,94961 Bridget Meadows Apt. 962,West Matthew,VT,59829,USA,2/3/2025,1006,Smartphone,EcoGear,454.07,81,2,71.64,836.5,2/3/2026,Credit Card,3/6/2026,5,Good,Overall good performance but some issues.
766,190,Alfred Villa,qwalters@hotmail.com,7006670402,375 Steven Corners,New Robert,LA,19371,USA,2/4/2025,1004,Accessory,Luxora,521.21,55,1,151.2,370.01,2/4/2026,Cryptocurrency,3/7/2026,3,Excellent,Really happy with the performance.
767,168,Breanna Munoz,xkelly@price.com,4835728888,3154 Porter Wall,South John,GA,87485,USA,2/5/2025,1001,Accessory,EcoGear,543.85,38,3,18.26,1613.29,2/5/2026,Bank Transfer,3/8/2026,2,Excellent,Really happy with the performance.
768,110,Stephanie Fernandez,andrea90@davis.org,2650633762,8664 Ramirez Stream,Lindashire,ME,99242,USA,2/6/2025,1008,Smartphone,Luxora,1059.73,92,4,16.6,4222.32,2/6/2026,Bank Transfer,3/9/2026,2,Poor,"It's okay, not the best."
769,112,Lindsey Mcpherson,john55@roberts.com,5039278683,0101 Nguyen Road Suite 995,South Kristafurt,KS,48661,USA,2/7/2025,1005,Accessory,EcoGear,398.38,167,1,163.16,235.22,2/7/2026,Credit Card,3/10/2026,2,Below Average,Overall good performance but some issues.
770,197,Kara Caldwell,marksaunders@padilla-hendrix.com,3015086446,496 French Road Suite 611,Andrewborough,LA,11843,USA,2/8/2025,1004,Accessory,NovaTech,521.72,71,3,107.22,1457.94,2/8/2026,Credit Card,3/11/2026,5,Good,Overall good performance but some issues.
771,137,Kimberly Booker,zflores@gmail.com,1140528464,342 Scott Islands,Laurenview,TX,75736,USA,2/9/2025,1003,Smartphone,EcoGear,1175.51,164,2,172.66,2178.36,2/9/2026,Debit Card,3/12/2026,5,Average,Really happy with the performance.
772,139,Jeffery Conrad,millerjennifer@davidson-chen.org,6571549981,892 Thomas Mews,Jaredside,WV,99117,USA,2/10/2025,1005,Laptop,NovaTech,1374.07,60,3,124.63,3997.58,2/10/2026,Cryptocurrency,3/13/2026,3,Good,Terrible experience.
773,132,Kyle Savage,wwillis@hotmail.com,4825384155,70010 Carpenter Glens Suite 044,Dawntown,KS,90482,USA,2/11/2025,1007,Smartphone,PrimeElectro,938.61,25,1,20.3,918.31,2/11/2026,Cryptocurrency,3/14/2026,1,Poor,"It's okay, not the best."
774,133,Jennifer Mcgee,stevenshelen@mitchell.com,1325196443,71484 Fields Stream,Russellberg,TN,6860,USA,2/12/2025,1006,Accessory,NovaTech,202.42,184,3,38.9,568.36,2/12/2026,Debit Card,3/15/2026,3,Good,Really happy with the performance.
775,126,Matthew Gordon,tdavis@hotmail.com,2128064824,48641 Martin Knolls,Lake Diamond,FL,76231,USA,2/13/2025,1006,Accessory,EcoGear,835.3,75,3,91.21,2414.69,2/13/2026,Credit Card,3/16/2026,1,Below Average,Not satisfied with the product.
776,199,Willie Hernandez,donnadaniels@gonzalez-gallagher.com,4820350016,7547 Hicks Course,New Hayleytown,UT,9589,USA,2/14/2025,1009,Laptop,UrbanGoods,960.28,119,1,41.75,918.53,2/14/2026,Credit Card,3/17/2026,1,Good,"It's okay, not the best."
777,189,Zachary Bridges,anavarro@hotmail.com,6332585131,45526 Harmon Cliffs Apt. 625,North Diana,NY,74704,USA,2/15/2025,1003,Laptop,EcoGear,505.38,189,3,173.8,1342.34,2/15/2026,Credit Card,3/18/2026,5,Good,"It's okay, not the best."
778,150,Christopher Chen,kennedychristine@jones.com,4684223560,7161 Mills Shores Suite 984,Andrewstad,WI,37142,USA,2/16/2025,1003,Smartphone,NovaTech,1250.6,35,1,196.24,1054.36,2/16/2026,Bank Transfer,3/19/2026,5,Good,Really happy with the performance.
779,188,Terry Chaney,jenniferkent@hotmail.com,2651836075,0922 Corey Walk Suite 828,Liland,NC,59282,USA,2/17/2025,1002,Laptop,Luxora,1184.01,28,4,125.69,4610.35,2/17/2026,Cryptocurrency,3/20/2026,2,Average,Not satisfied with the product.
780,182,Michael Park,lammatthew@sanchez-richard.com,4211788127,5036 Cody Mount,New Jennifermouth,AR,46045,USA,2/18/2025,1007,Accessory,EcoGear,884.19,49,1,131.52,752.67,2/18/2026,Cryptocurrency,3/21/2026,3,Below Average,"It's okay, not the best."
781,120,Pamela Small,jonathanmorris@bailey.org,6298473413,81335 David Village Suite 821,North Nathan,MD,22734,USA,2/19/2025,1003,Accessory,EcoGear,260.27,186,3,178.38,602.43,2/19/2026,PayPal,3/22/2026,1,Poor,Terrible experience.
782,194,Paula Mcfarland,villarrealjohn@macias.com,1228875076,0638 Corey Greens Apt. 078,Laurabury,IA,17955,USA,2/20/2025,1009,Accessory,PrimeElectro,1061.2,55,3,137.18,3046.42,2/20/2026,PayPal,3/23/2026,1,Below Average,Really happy with the performance.
783,128,Lauren Mcknight,samanthamiller@hotmail.com,8368673516,129 William Course Apt. 930,Michaelland,OK,45188,USA,2/21/2025,1009,Accessory,EcoGear,1348.26,160,3,80.17,3964.61,2/21/2026,Bank Transfer,3/24/2026,1,Good,Terrible experience.
784,172,Allison Pearson,bsuarez@salazar.net,5343494311,255 Malone Plains Apt. 997,Mooreville,MA,19209,USA,2/22/2025,1005,Laptop,EcoGear,412.65,37,3,51.77,1186.18,2/22/2026,Bank Transfer,3/25/2026,2,Poor,Terrible experience.
785,118,Paula Ingram,thomasjoyce@johnson-richardson.net,7053979971,0241 Black Squares Apt. 969,Lake Paulton,PA,75855,USA,2/23/2025,1009,Accessory,NovaTech,1440.09,54,3,84.82,4235.45,2/23/2026,Cryptocurrency,3/26/2026,5,Below Average,Really happy with the performance.
786,125,Faith Sutton,pamelaroberts@hotmail.com,5995192963,149 Melissa Glens,Michaelton,TN,35207,USA,2/24/2025,1008,Accessory,Luxora,1168.39,176,4,193.53,4480.03,2/24/2026,PayPal,3/27/2026,5,Below Average,Terrible experience.
787,124,Jonathan Hale,sarahmccoy@gmail.com,111287008,885 Brittney Ford,Matthewbury,MI,46837,USA,2/25/2025,1003,Accessory,Luxora,485.47,10,1,20.65,464.82,2/25/2026,Debit Card,3/28/2026,2,Average,Overall good performance but some issues.
788,139,Joseph Lowe,amber36@gmail.com,649734164,46782 Patterson Row,East Jason,VT,67372,USA,2/26/2025,1008,Smartphone,PrimeElectro,944.39,147,4,25.07,3752.49,2/26/2026,Credit Card,3/29/2026,3,Average,Not satisfied with the product.
789,128,Nicolas Smith,michellesmith@johnson.com,7906529120,9789 Frank Pines,Morrisland,AK,72768,USA,2/27/2025,1005,Smartphone,Luxora,496.38,32,3,134.17,1354.97,2/27/2026,Cryptocurrency,3/30/2026,3,Below Average,Not satisfied with the product.
790,124,Theresa Hall,smithvincent@gmail.com,4395106173,283 Holly Trail,Kingbury,DC,63199,USA,2/28/2025,1009,Accessory,NovaTech,194.23,79,1,122.78,71.45,2/28/2026,Debit Card,3/31/2026,2,Poor,Terrible experience.
791,118,James Johnson,ikennedy@smith-williams.com,2617739780,35198 Kevin Pass,New Katie,NM,5663,USA,3/1/2025,1000,Laptop,PrimeElectro,1245.02,135,4,148.77,4831.31,3/1/2026,Bank Transfer,4/1/2026,5,Good,Not satisfied with the product.
792,167,Amanda Avery,gporter@yahoo.com,7345250200,308 Jonathan Dam,Sandersfort,FL,12823,USA,3/2/2025,1007,Laptop,EcoGear,1015.42,161,3,180.68,2865.58,3/2/2026,Credit Card,4/2/2026,3,Good,"It's okay, not the best."
793,144,Kathy Castillo,brandonholland@hotmail.com,2960485017,9664 Karen Overpass,Dawsonburgh,AR,69074,USA,3/3/2025,1000,Smartphone,EcoGear,940.3,80,3,105.34,2715.56,3/3/2026,Bank Transfer,4/3/2026,1,Average,"It's okay, not the best."
794,183,Patricia Hubbard,tbrown@graham.org,4295773416,78030 Campbell Path Suite 567,New Sarah,AK,62724,USA,3/4/2025,1001,Smartphone,PrimeElectro,256.15,96,3,73.31,695.14,3/4/2026,PayPal,4/4/2026,1,Good,Not satisfied with the product.
795,145,Jeanette Ortega,ukelley@taylor.com,442779003,62198 Sarah Squares Suite 148,Fitzgeraldmouth,KS,30023,USA,3/5/2025,1006,Laptop,PrimeElectro,597.2,75,3,106.47,1685.13,3/5/2026,Debit Card,4/5/2026,5,Poor,Overall good performance but some issues.
796,154,Andrew Lara,kathleen03@hamilton-esparza.com,6298847058,976 Natalie Parkway,New Jenniferfurt,NE,67352,USA,3/6/2025,1006,Smartphone,EcoGear,1321.12,193,2,39,2603.24,3/6/2026,Credit Card,4/6/2026,2,Excellent,Overall good performance but some issues.
797,100,Mr. Luke Archer PhD,ylester@bennett-hardin.com,450339941,93787 Bishop Turnpike Apt. 904,New Mackenzie,KY,46534,USA,3/7/2025,1004,Smartphone,NovaTech,286.79,193,2,180.57,393.01,3/7/2026,Credit Card,4/7/2026,2,Average,Really happy with the performance.
798,110,Eric Aguirre,sherriclark@yahoo.com,2185603832,1938 Sparks Point,Clarkshire,RI,4158,USA,3/8/2025,1005,Accessory,NovaTech,119.46,164,3,138.05,220.33,3/8/2026,Bank Transfer,4/8/2026,3,Good,Really happy with the performance.
799,167,Mark Smith,sgarcia@martinez-ruiz.info,5261843839,518 Cheryl Dale,Kellybury,CT,95253,USA,3/9/2025,1007,Laptop,Luxora,327.17,169,2,174.78,479.56,3/9/2026,Cryptocurrency,4/9/2026,5,Below Average,"It's okay, not the best."
800,106,Dr. Melissa Reyes,vjones@chapman.com,3972987987,371 Janice Forges,Martinezside,NE,6960,USA,3/10/2025,1006,Accessory,UrbanGoods,412.76,157,2,63.97,761.55,3/10/2026,Debit Card,4/10/2026,5,Excellent,Not satisfied with the product.
801,191,Andrew Hodge,bruce79@yahoo.com,1157947252,0237 Eric Common,Amandaborough,MI,2316,USA,3/11/2025,1000,Smartphone,Luxora,1186.28,199,1,179.28,1007,3/11/2026,Credit Card,4/11/2026,3,Poor,Terrible experience.
802,199,Donald Cantu,beth69@yahoo.com,4611967373,16879 Jason View Suite 775,Blakeside,KS,24198,USA,3/12/2025,1001,Smartphone,EcoGear,989.81,35,2,34.62,1945,3/12/2026,Credit Card,4/12/2026,5,Poor,Really happy with the performance.
803,157,Kristine Smith,elizabeth37@richardson.org,806871660,1936 Duncan Estates Apt. 610,Reeseville,KY,16826,USA,3/13/2025,1006,Smartphone,EcoGear,75.15,81,1,77.19,-2.04,3/13/2026,PayPal,4/13/2026,5,Average,Not satisfied with the product.
804,170,David Schaefer,vgonzalez@tate.org,8585719455,55902 Davis Road Apt. 064,Cortezmouth,DC,91479,USA,3/14/2025,1006,Smartphone,PrimeElectro,75.07,21,3,18.95,206.26,3/14/2026,Debit Card,4/14/2026,3,Excellent,Overall good performance but some issues.
805,119,Timothy Robinson,alijerome@allen.com,5438427815,149 Brian Ports,Port Christopher,SD,37866,USA,3/15/2025,1004,Laptop,Luxora,872,133,4,124.16,3363.84,3/15/2026,Debit Card,4/15/2026,5,Good,Not satisfied with the product.
806,134,Nicole Jacobs,hughesalexander@smith.com,7805502306,02761 Lewis Branch Apt. 552,Bakerburgh,VT,40756,USA,3/16/2025,1002,Laptop,PrimeElectro,968.27,195,3,52.26,2852.55,3/16/2026,Credit Card,4/16/2026,3,Average,Overall good performance but some issues.
807,150,Lisa White,vanessa68@weber.com,8612787610,2940 Juan Mall Suite 256,West Aaron,WI,48844,USA,3/17/2025,1002,Laptop,PrimeElectro,231.86,65,3,50.68,644.9,3/17/2026,Debit Card,4/17/2026,4,Excellent,Really happy with the performance.
808,120,Mrs. Erin Castillo MD,rmarsh@yahoo.com,665488318,391 Chavez Mill Apt. 813,West Dorothy,GA,20220,USA,3/18/2025,1004,Laptop,EcoGear,935.17,27,2,198.73,1671.61,3/18/2026,Debit Card,4/18/2026,2,Poor,"It's okay, not the best."
809,143,Larry Howe,sanchezpaula@hotmail.com,9401075746,2317 Johnson Prairie,Lake Samanthamouth,KS,98778,USA,3/19/2025,1004,Accessory,PrimeElectro,398.51,192,3,51.79,1143.74,3/19/2026,Credit Card,4/19/2026,2,Below Average,Overall good performance but some issues.
810,100,Kathryn Velez,wnelson@peters-pineda.org,2102154946,20838 Turner Tunnel,Curtisbury,ID,43375,USA,3/20/2025,1003,Accessory,UrbanGoods,538.25,114,1,104.93,433.32,3/20/2026,Credit Card,4/20/2026,5,Poor,Not satisfied with the product.
811,166,Lynn Jones,yhendrix@yahoo.com,6024388305,6227 Larry Locks,Port Sean,AL,40949,USA,3/21/2025,1001,Accessory,PrimeElectro,642.81,10,2,125.23,1160.39,3/21/2026,Bank Transfer,4/21/2026,1,Below Average,Really happy with the performance.
812,197,Katie Good,kgarcia@yahoo.com,5438642266,277 Jason Views,West Dana,AL,88323,USA,3/22/2025,1000,Smartphone,EcoGear,218.48,21,2,193.91,243.05,3/22/2026,Bank Transfer,4/22/2026,1,Average,Terrible experience.
813,112,Jerry Perez,ycarter@owens.net,3065988021,9667 Williams Freeway Suite 324,Reneeton,MN,30000,USA,3/23/2025,1006,Laptop,Luxora,1446.49,46,1,189.04,1257.45,3/23/2026,Bank Transfer,4/23/2026,2,Excellent,Really happy with the performance.
814,115,Tracey Johnson,susangriffith@long.org,7458471031,31173 Austin Parkway,Masonmouth,ME,44175,USA,3/24/2025,1006,Laptop,UrbanGoods,1461.96,18,2,85.19,2838.73,3/24/2026,Bank Transfer,4/24/2026,1,Average,Really happy with the performance.
815,133,Barbara Gonzalez,stuart46@mcdowell.org,4046528427,4411 Monique Drive Suite 465,Priceside,WA,73535,USA,3/25/2025,1000,Laptop,Luxora,695.25,73,4,26.81,2754.19,3/25/2026,Debit Card,4/25/2026,3,Average,"It's okay, not the best."
816,123,Patricia Anderson,flevine@haley.info,5945244346,336 Daniel Skyway,Lake Robinhaven,GA,61030,USA,3/26/2025,1009,Accessory,PrimeElectro,423.33,148,2,42.84,803.82,3/26/2026,PayPal,4/26/2026,3,Good,"It's okay, not the best."
817,112,Joseph Fisher,cassandraharris@kim-greene.com,5230450339,81319 Nunez Well Apt. 600,Lake Michaelfort,TX,27614,USA,3/27/2025,1008,Smartphone,EcoGear,1439.96,19,1,6.99,1432.97,3/27/2026,Credit Card,4/27/2026,4,Poor,Overall good performance but some issues.
818,105,Tracey Jackson,shawn70@hotmail.com,1058205860,6751 Renee Ferry,Nicolechester,AZ,60528,USA,3/28/2025,1009,Smartphone,EcoGear,1236.18,128,3,5.18,3703.36,3/28/2026,Credit Card,4/28/2026,1,Poor,Overall good performance but some issues.
819,138,Kelly Long,yoconnor@smith.com,365568702,543 Huang Prairie Suite 999,Woodsshire,AR,7150,USA,3/29/2025,1005,Smartphone,Luxora,1100.13,94,4,156.53,4243.99,3/29/2026,Cryptocurrency,4/29/2026,2,Below Average,Overall good performance but some issues.
820,101,Cody Morales,laurencooper@hardin.com,6035211846,450 Sherry Villages,South Kevinport,MO,10856,USA,3/30/2025,1002,Accessory,Luxora,719.63,14,2,74.59,1364.67,3/30/2026,PayPal,4/30/2026,4,Excellent,Terrible experience.
821,110,Mary Heath,betty51@black.com,4506648503,050 Rodriguez Divide Suite 042,New Chelseamouth,IN,40338,USA,3/31/2025,1009,Laptop,EcoGear,645.34,197,1,131.45,513.89,3/31/2026,PayPal,5/1/2026,5,Average,"It's okay, not the best."
822,106,Christopher Santiago,taylorrobert@williams.org,6992581875,31472 Nolan Pass Apt. 404,South Stacey,GA,95951,USA,4/1/2025,1008,Accessory,Luxora,1180.06,49,2,114.84,2245.28,4/1/2026,Credit Card,5/2/2026,3,Below Average,Not satisfied with the product.
823,106,Grace Hancock,htorres@brown-jacobs.com,8922804929,85043 Andrea Isle Suite 379,New Gabriellefurt,NY,7463,USA,4/2/2025,1004,Laptop,Luxora,803.44,62,1,176.45,626.99,4/2/2026,PayPal,5/3/2026,2,Good,"It's okay, not the best."
824,138,Anna Stephens,patriciagarrett@gmail.com,7663131146,97999 Vanessa Stream,Lunabury,KS,93959,USA,4/3/2025,1004,Smartphone,EcoGear,1007.84,109,2,117.19,1898.49,4/3/2026,Cryptocurrency,5/4/2026,2,Good,Not satisfied with the product.
825,175,Vanessa Allen,briannamathews@gmail.com,6970572877,134 Evans Club Suite 496,South Nicoleburgh,MT,55839,USA,4/4/2025,1000,Laptop,UrbanGoods,870.98,133,3,26.48,2586.46,4/4/2026,Debit Card,5/5/2026,1,Good,Terrible experience.
826,185,Tiffany Sanchez,susan54@hotmail.com,1903444915,05766 Jonathan Manor Apt. 903,Kimberlystad,WV,65317,USA,4/5/2025,1002,Smartphone,Luxora,1082.67,58,4,176.49,4154.19,4/5/2026,Bank Transfer,5/6/2026,2,Poor,Terrible experience.
827,150,Tom Miller,selena84@flores.com,6797288011,289 Vaughan Falls Apt. 961,Armstrongfurt,AL,67496,USA,4/6/2025,1005,Smartphone,UrbanGoods,186.45,40,1,145.94,40.51,4/6/2026,Cryptocurrency,5/7/2026,5,Good,Not satisfied with the product.
828,151,Zachary Wilson,gwise@gmail.com,5431026029,1663 Christine Corners Suite 142,Pruittborough,WI,30948,USA,4/7/2025,1007,Smartphone,Luxora,597.55,13,3,64.97,1727.68,4/7/2026,Bank Transfer,5/8/2026,1,Excellent,Not satisfied with the product.
829,102,Rhonda Andrews,jessicadeleon@hotmail.com,7743001885,160 Mcmillan Parks Suite 353,South Kimberlyshire,PA,37120,USA,4/8/2025,1007,Laptop,UrbanGoods,292.28,20,1,152.3,139.98,4/8/2026,Credit Card,5/9/2026,1,Average,Overall good performance but some issues.
830,176,Michelle Chan,william59@garcia.net,5519645744,72165 Moore Plaza,Smithton,GA,4053,USA,4/9/2025,1001,Accessory,Luxora,400.96,42,2,81.67,720.25,4/9/2026,Debit Card,5/10/2026,4,Good,Terrible experience.
831,129,Beth Anderson,coleelizabeth@medina.info,1509000936,9956 Joseph Run,East Gregory,NH,68133,USA,4/10/2025,1003,Smartphone,NovaTech,341.2,159,2,172.9,509.5,4/10/2026,Cryptocurrency,5/11/2026,1,Average,"It's okay, not the best."
832,109,Cynthia Horton,wjones@yahoo.com,2257080281,167 Matthew Tunnel,Haynesbury,UT,8999,USA,4/11/2025,1002,Laptop,EcoGear,779.82,179,4,101.64,3017.64,4/11/2026,PayPal,5/12/2026,4,Below Average,Not satisfied with the product.
833,172,Timothy Hall,erin64@manning.com,388765061,30496 Johnson Spurs Suite 341,Kennethchester,NY,57558,USA,4/12/2025,1000,Smartphone,NovaTech,77.54,132,2,123.12,31.96,4/12/2026,Debit Card,5/13/2026,5,Poor,Overall good performance but some issues.
834,105,Jeffrey Thomas,tchen@robinson-young.com,8941456008,290 Stanley Corners Apt. 753,Thomasfurt,NJ,78149,USA,4/13/2025,1003,Laptop,Luxora,1447.75,120,2,19.37,2876.13,4/13/2026,Cryptocurrency,5/14/2026,2,Good,Overall good performance but some issues.
835,153,Sonia Moss,victor06@hotmail.com,3906268122,2471 Sanders Unions Apt. 295,Port Kristin,IA,57815,USA,4/14/2025,1002,Accessory,NovaTech,802.5,107,1,167.55,634.95,4/14/2026,Debit Card,5/15/2026,5,Excellent,Terrible experience.
836,165,Denise Lamb,julia16@martinez-rivers.net,2489757116,2771 Jackson Island,Bonillaton,LA,87214,USA,4/15/2025,1002,Smartphone,PrimeElectro,126.23,156,1,100.88,25.35,4/15/2026,Credit Card,5/16/2026,1,Good,Overall good performance but some issues.
837,143,Oscar Graham,haynesmark@boone.org,7215187047,68701 Andres Turnpike,Port Justin,KY,93214,USA,4/16/2025,1002,Smartphone,UrbanGoods,1038.98,189,2,31.96,2046,4/16/2026,PayPal,5/17/2026,2,Good,Overall good performance but some issues.
838,179,Mary Williams,stewartedward@dixon.com,4587472325,30074 Bailey Pass,Sharonfort,UT,44077,USA,4/17/2025,1003,Smartphone,UrbanGoods,439.89,62,3,14.73,1304.94,4/17/2026,Bank Transfer,5/18/2026,2,Below Average,Really happy with the performance.
839,162,Aaron Bray,codyjones@hess.com,3665998779,8673 Ford Turnpike Apt. 639,Bushburgh,NM,69087,USA,4/18/2025,1005,Accessory,PrimeElectro,204.81,99,2,75.59,334.03,4/18/2026,Bank Transfer,5/19/2026,3,Excellent,Not satisfied with the product.
840,176,Daniel Bryant,stephanie79@phillips-jackson.com,4116390274,7840 Savannah Turnpike,New Alexville,CO,87451,USA,4/19/2025,1001,Laptop,PrimeElectro,1253.94,189,4,193.55,4822.21,4/19/2026,Bank Transfer,5/20/2026,5,Good,Really happy with the performance.
841,147,Kristy Reid,lpatton@yahoo.com,8092078614,5837 Richard Glen Suite 482,Brownmouth,TN,69978,USA,4/20/2025,1007,Smartphone,PrimeElectro,336.97,102,3,168.52,842.39,4/20/2026,Cryptocurrency,5/21/2026,4,Excellent,"It's okay, not the best."
842,176,Linda Jimenez,jelliott@white.org,520828240,040 William Haven,Meganton,IN,80457,USA,4/21/2025,1005,Smartphone,EcoGear,201.89,179,1,124.42,77.47,4/21/2026,Debit Card,5/22/2026,5,Poor,Really happy with the performance.
843,121,Nicole Coffey,katherine80@olson-nelson.com,6076315442,57382 Amber Hills,Lake Caitlinmouth,AZ,56973,USA,4/22/2025,1003,Accessory,UrbanGoods,132.51,27,1,99.09,33.42,4/22/2026,PayPal,5/23/2026,5,Excellent,"It's okay, not the best."
844,118,Tamara Sellers,brucepayne@gmail.com,7738596796,314 Burns Trail Suite 519,Timothytown,OK,34570,USA,4/23/2025,1009,Laptop,PrimeElectro,1106.41,152,2,192.54,2020.28,4/23/2026,PayPal,5/24/2026,2,Below Average,"It's okay, not the best."
845,189,Lauren Williams,david83@yahoo.com,1491354533,87569 Adams Ports,Jillchester,MI,35693,USA,4/24/2025,1003,Accessory,PrimeElectro,1000.14,69,2,191.45,1808.83,4/24/2026,Cryptocurrency,5/25/2026,5,Excellent,Terrible experience.
846,113,Holly Hamilton,angelica33@gmail.com,2891587691,18674 Leonard Harbor Suite 400,Frankmouth,ND,48348,USA,4/25/2025,1000,Accessory,NovaTech,61.89,70,4,104.99,142.57,4/25/2026,PayPal,5/26/2026,5,Excellent,Really happy with the performance.
847,194,Sara Fernandez,jill81@gmail.com,2359301996,8370 Collins Squares Suite 317,Jonesfort,AZ,9958,USA,4/26/2025,1006,Smartphone,NovaTech,371.15,23,2,34.89,707.41,4/26/2026,PayPal,5/27/2026,5,Poor,Terrible experience.
848,192,Elizabeth Rice,michael36@hudson-berry.com,9817908485,6625 Carroll Creek,North Randychester,WI,95166,USA,4/27/2025,1003,Laptop,UrbanGoods,1071.79,107,4,108.98,4178.18,4/27/2026,Debit Card,5/28/2026,3,Poor,Overall good performance but some issues.
